time	diversity	m_div	M_div
618.981646495	0.02	0	1
619.081665084	0.02	0	1
619.181683673	0.02	0	1
619.281702262	0.02	0	1
619.38172085	0.02	0	1
619.481739439	0.02	0	1
619.581758028	0.02	0	1
619.681776617	0.02	0	1
619.781795206	0.02	0	1
619.881813795	0.02	0	1
619.981832383	0.02	0	1
620.081850972	0.02	0	1
620.181869561	0.02	0	1
620.28188815	0.02	0	1
620.381906739	0.02	0	1
620.481925328	0.02	0	1
620.581943916	0.02	0	1
620.681962505	0.02	0	1
620.781981094	0.02	0	1
620.881999683	0.02	0	1
620.982018272	0.02	0	1
621.082036861	0.02	0	1
621.182055449	0.02	0	1
621.282074038	0.02	0	1
621.382092627	0.02	0	1
621.482111216	0.02	0	1
621.582129805	0.02	0	1
621.682148394	0.02	0	1
621.782166983	0.02	0	1
621.882185571	0.02	0	1
621.98220416	0.02	0	1
622.082222749	0.02	0	1
622.182241338	0.02	0	1
622.282259927	0.02	0	1
622.382278516	0.02	0	1
622.482297104	0.02	0	1
622.582315693	0.02	0	1
622.682334282	0.02	0	1
622.782352871	0.02	0	1
622.88237146	0.02	0	1
622.982390049	0.02	0	1
623.082408637	0.02	0	1
623.182427226	0.02	0	1
623.282445815	0.02	0	1
623.382464404	0.02	0	1
623.482482993	0.02	0	1
623.582501582	0.02	0	1
623.68252017	0.02	0	1
623.782538759	0.02	0	1
623.882557348	0.02	0	1
623.982575937	0.02	0	1
624.082594526	0.02	0	1
624.182613115	0.02	0	1
624.282631703	0.02	0	1
624.382650292	0.02	0	1
624.482668881	0.02	0	1
624.58268747	0.02	0	1
624.682706059	0.02	0	1
624.782724648	0.02	0	1
624.882743237	0.02	0	1
624.982761825	0.02	0	1
625.082780414	0.02	0	1
625.182799003	0.02	0	1
625.282817592	0.02	0	1
625.382836181	0.02	0	1
625.48285477	0.02	0	1
625.582873358	0.02	0	1
625.682891947	0.02	0	1
625.782910536	0.02	0	1
625.882929125	0.02	0	1
625.982947714	0.02	0	1
626.082966303	0.02	0	1
626.182984891	0.02	0	1
626.28300348	0.02	0	1
626.383022069	0.02	0	1
626.483040658	0.02	0	1
626.583059247	0.02	0	1
626.683077836	0.02	0	1
626.783096424	0.02	0	1
626.883115013	0.02	0	1
626.983133602	0.02	0	1
627.083152191	0.02	0	1
627.18317078	0.02	0	1
627.283189369	0.02	0	1
627.383207957	0.02	0	1
627.483226546	0.02	0	1
627.583245135	0.02	0	1
627.683263724	0.02	0	1
627.783282313	0.02	0	1
627.883300902	0.02	0	1
627.98331949	0.02	0	1
628.083338079	0.02	0	1
628.183356668	0.02	0	1
628.283375257	0.02	0	1
628.383393846	0.02	0	1
628.483412435	0.02	0	1
628.583431024	0.02	0	1
628.683449612	0.02	0	1
628.783468201	0.02	0	1
628.88348679	0.02	0	1
628.983505379	0.02	0	1
629.083523968	0.02	0	1
629.183542557	0.02	0	1
629.283561145	0.02	0	1
629.383579734	0.02	0	1
629.483598323	0.02	0	1
629.583616912	0.02	0	1
629.683635501	0.02	0	1
629.78365409	0.02	0	1
629.883672678	0.02	0	1
629.983691267	0.02	0	1
630.083709856	0.02	0	1
630.183728445	0.02	0	1
630.283747034	0.02	0	1
630.383765623	0.02	0	1
630.483784211	0.02	0	1
630.5838028	0.02	0	1
630.683821389	0.02	0	1
630.783839978	0.02	0	1
630.883858567	0.02	0	1
630.983877156	0.02	0	1
631.083895744	0.02	0	1
631.183914333	0.02	0	1
631.283932922	0.02	0	1
631.383951511	0.02	0	1
631.4839701	0.02	0	1
631.583988689	0.02	0	1
631.684007278	0.02	0	1
631.784025866	0.02	0	1
631.884044455	0.02	0	1
631.984063044	0.02	0	1
632.084081633	0.02	0	1
632.184100222	0.02	0	1
632.284118811	0.02	0	1
632.384137399	0.02	0	1
632.484155988	0.02	0	1
632.584174577	0.02	0	1
632.684193166	0.02	0	1
632.784211755	0.02	0	1
632.884230344	0.02	0	1
632.984248932	0.02	0	1
633.084267521	0.02	0	1
633.18428611	0.02	0	1
633.284304699	0.02	0	1
633.384323288	0.02	0	1
633.484341877	0.02	0	1
633.584360465	0.02	0	1
633.684379054	0.02	0	1
633.784397643	0.02	0	1
633.884416232	0.02	0	1
633.984434821	0.02	0	1
634.08445341	0.02	0	1
634.184471998	0.02	0	1
